2877,Inter-Canadian,,ICN,Canada,N
2878,Inter-Island Air,,UGL,United States,N
2879,Inter-Mountain Airways,,IMA,United States,N
2880,Inter-State Aviation,,ITS,United States,N
2898,International Air Corporation,,EXX,United States,N
2899,International Air Service,,IAS,United States,N
2902,International Business Aircraft,,IBY,United States,N
2904,International Charter Xpress,,ICX,United States,N
2907,International Flight Training Academy,,IFX,United States,N
2908,International Jet Aviation Services,,IJA,United States,N
2909,International Jet Charter,,HSP,United States,N
2912,International Security Assistance Force,,THN,Canada,N
2914,Interport Corporation,,IPT,United States,N
2921,Iowa Airways,,IOA,United States,N
2932,Irving Oil,,XIA,Canada,N
2933,Irving Oil Transport,,KCE,Canada,N
2935,Island Air Charters,,ILF,United States,N
2936,Island Air Express,,XYZ,United States,N
2937,Island Airlines,IS,,United States,Y
2941,Island Express,2S,SDY,United States,N
2943,Island Helicopters,,MTP,United States,N
2949,Isle Grande Flying School,,IGS,United States,N
2967,J P Hunt Air Carriers,,RFX,United States,N
2974,JM Family Aviation,,TQM,United States,N
2979,Jackson Air Services,,JCK,Canada,N
2984,Janair,,JAX,United States,N
2995,Jenney Beechcraft,,JNY,United States,N
2996,Jeppesen Data Plan,,XLD,United States,N
3001,Jet Airways,QJ,,United States,Y
3002,Jet Aspen Air Lines,,JTX,United States,N
3004,Jet Aviation Business Jets,,BZF,United States,N
3006,Jet Charter,,JCT,United States,N
3009,Jet Courier Service,,DWW,United States,N
3010,Jet East International,,JED,United States,N
3013,Jet Freighters,,CFT,United States,N
3017,Jet Link Aviation,,HTL,United States,N
3029,JetBlue Airways,B6,JBU,United States,Y
3033,Jetall Holdings,,JTL,Canada,N
3036,Jetcorp,,UEJ,United States,N
3051,JetsGo,SG,JGO,Canada,N
3058,Jettrain Corporation,,JTN,United States,N
3059,Jetways of Iowa,,JWY,United States,N
3063,Jim Hankins Air Service,,HKN,United States,N
3064,Jim Ratliff Air Service,,RAS,United States,N
3067,Johnson Air,,JHN,United States,N
3069,Johnston Airways,,JMJ,United States,N
3083,Justice Prisoner and Alien Transportation System,,DOJ,United States,N
3084,K D Air Corporation,,KDC,Canada,N
3093,Kaiser Air,,KAI,United States,N
3094,Kalitta Air,K4,CKS,United States,N
3095,Kalitta Charters,,KFS,United States,N
3101,Kansas State University,,KSU,United States,N
3111,Kavouras Inc,,XKA,United States,N
3120,Kelner Airways,,FKL,Canada,N
3121,Kelowna Flightcraft Air Charter,,KFA,Canada,N
3123,Kenmore Air,M5,KEN,United States,Y
3124,Kenn Borek Air,,KBA,Canada,N
3125,Kent Aviation,,KAH,Canada,N
3128,Key Airlines,,KEY,United States,N
3129,Key Lime Air,,LYM,United States,N
3130,Keystone Aerial Surveys,,FTP,United States,N
3131,Keystone Air Services,BZ,KEE,Canada,N
3141,Kingfisher Air Services,,BEZ,United States,N
3143,Knighthawk Air Express,,KNX,Canada,N
3144,Kingston Air Services,,KAS,Canada,N
3149,Kitty Hawk Aircargo,,KHA,United States,N
3150,Kitty Hawk Airways,,KHC,United States,N
3151,Kiwi International Air Lines,KP,KIA,United States,N
3152,Knight Air,,KNA,Canada,N
3153,Knighthawk Express,,KHX,United States,N
3190,L A Helicopter,,LAH,United States,N
3191,L J Aviation,,LJY,United States,N
3194,L'Express,,LEX,United States,N
3195,L-3 Communications Flight Internation Aviation,,FNT,United States,N
3196,L.A.B. Flying Service,JF,LAB,United States,N
3214,LTV Jet Fleet Corporation,,JFC,United States,N
3216,La Ronge Aviation Services,,ASK,Canada,N
3218,Labcorp,,SKQ,United States,N
3219,Labrador Airways,,LAL,Canada,N
3221,Lake Havasu Air Service,,HCA,United States,N
3222,Lakeland Aviation,,LKL,United States,N
3223,Laker Airways,,LKR,United States,N
3224,Laker Airways (Bahamas),,LBH,United States,N
3236,Laredo Air,,LRD,United States,N
3241,Laughlin Express,,LEP,United States,N
3243,Lawrence Aviation,,LAR,United States,N
3245,Lease-a-Plane International,,LPL,United States,N
3248,Lebanon Airport Development Corporation,,LAD,United States,N
3250,Leconte Airlines,,LCA,United States,N
3252,Legend Airlines,,LGD,United States,N
3253,Leisure Air,,LWD,United States,N
3254,Lentini Aviation,,LEN,United States,N
3265,Lincoln Air National Guard,,GDQ,United States,N
3267,Lindsay Aviation,,LSY,United States,N
3293,Little Red Air Service,,LRA,Canada,N
3297,Lockheed Air Terminal,,XLG,United States,N
3298,Lockeed Aircraft Corporation,,LAC,United States,N
3299,Lockheed DUATS,,XDD,United States,N
3300,Lockheed Martin Aeronautics,,CBD,United States,N
3301,Lockheed Martin Aeronautics Company,,LNG,United States,N
3309,Lone Star Airlines,,LSS,United States,N
3310,Long Island Airlines,,ORA,United States,N
3337,Lynch Flying Service,,LCH,United States,N
3338,Lynden Air Cargo,L2,LYC,United States,N
3339,Lynx Air International,,LXF,United States,N
3344,M & N Aviation,,JNH,United States,N
3355,MIT Airlines,,MNC,Canada,N
3361,Mac Dan Aviation Corporation,,MCN,United States,N
3369,Mahalo Air,,MLH,United States,N
3372,Maine Aviation,,MAT,United States,N
3373,Majestic Airlines,,MAJ,United States,N
3383,Mall Airways,,MLS,United States,N
3395,Manitoulin Air Services,,MTO,Canada,N
3397,Mannion Air Charter,,MAN,United States,N
3400,Maple Air Services,,MAD,Canada,N
3404,Markair,,MRK,United States,N
3409,Martin Aviation Services,,XMA,United States,N
3412,Martinaire,,MRA,United States,N
3415,Maryland State Police,,TRP,United States,N
3416,Massachusetts Institute of Technology,,MTH,United States,N
3419,Master Planner,,MPL,United States,N
3427,Maverick Airways,,MVR,United States,N
3431,Max-Aviation,,MAX,Canada,N
3434,Maxjet Airways,MY,MXJ,United States,N
3436,May Air Xpress,,MXP,United States,N
3441,McCall Aviation,,MKL,United States,N
3442,McDonnell Douglas,,DAC,United States,N
3443,McNeely Charter Services,,MDS,United States,N
3444,Med-Trans of Florida,,MEK,United States,N
3450,Medjet International,,MEJ,United States,N
3457,Mercury Aircourier Service,,MEC,United States,N
3459,Meridian Air Cargo,,MRD,United States,N
3464,Merlin Airways,,MEI,United States,N
3466,Mesa Airlines,YV,ASH,United States,Y
3467,Mesaba Airlines,XJ,MES,United States,Y
3470,Methow Aviation,,MER,United States,N
3472,Metro Express,,MEX,United States,N
3473,Metroflight,,MTR,United States,N
3481,Miami Air Charter,,HUR,United States,N
3482,Miami Air International,GL,BSK,United States,N
3483,Miami Valley Aviation,,OWL,United States,N
3488,Mid-Pacific Airlines,,MPA,United States,N
3489,Midamerica Jet,,MJR,United States,N
3492,Midline Air Freight,,MFR,United States,N
3493,Midstate Airlines,,MIS,United States,N
3494,Midway Airlines,JI,MDW,United States,Y
3495,Midway Express,,FLA,United States,N
3496,Midwest Air Freighters,,FAX,United States,N
3497,Midwest Airlines,YX,MEP,United States,Y
3499,Midwest Aviation,,NIT,United States,N
3500,Midwest Aviation Division,,MWT,United States,N
3502,Millardair,,MAB,Canada,N
3505,Miller Flying Services,,MFS,United States,N
3506,Million Air,,OXO,United States,N
3510,Minebea Technologies,,EBE,United States,N
3513,Ministic Air,,MNS,Canada,N
3516,Miramichi Air Service,,MIR,Canada,N
3522,Mississippi State University,,BDG,United States,N
3523,Mississippi Valley Airways,,MVA,United States,N
3525,Mobil Oil,,MBO,Canada,N
3533,Monarch Airlines,,MNH,United States,N
3535,Moncton Flying Club,,MFC,Canada,N
3541,Mooney Aircraft Corporation,,MNY,United States,N
3542,Morningstar Air Express,,MAL,Canada,Y
3543,Morris Air Service,,MSS,United States,N
3544,Morrison Flying Service,,MRO,United States,N
3549,Mountain Air Cargo,,MTN,United States,N
3551,Mountain Air Express,,PKP,United States,N
3552,Mountain Air Service,,BRR,United States,N
3553,Mountain Bird,,MBI,United States,N
3554,Mountain High Aviation,,MHA,United States,N
3555,Mountain Pacific Air,,MPC,Canada,N
3556,Mountain Valley Air Service,,MTV,United States,N
3557,Mowhawk Airlines,,MOW,United States,N
3561,Multi-Aero,,WBR,United States,N
3564,Murray Air,,MUA,United States,N
3579,Nahanni Air Services Ltd,,NAH,Canada,N
3584,Nantucket Airlines,DV,ACK,United States,N
3586,Napier Air Service Inc,,NAP,United States,N
3590,Nashville Jet Charters,,NJC,United States,N
3592,Natioanl Air Traffic Controllers Association,,NTK,United States,N
3595,National Airlines,,NAN,United States,N
3597,National Airlines,N7,ROK,United States,N
3598,National Airlines,NA,NAL,United States,N
3603,National Aviation Consultants,,TNC,Canada,N
3604,National Express,,NXT,United States,N
3607,National Jet Service,,AND,United States,N
3609,National Oceanic and Atmospheric Administration,,NAA,United States,N
3612,Nations Air Express Inc,,NAE,United States,N
3619,NAV CANADA,,NVC,Canada,N
3626,Navinc Airlines Services,,XNV,United States,N
3627,Navitaire,1N,,United States,N
3628,Navtech System Support,,XNS,Canada,N
3630,State of Nebraska,,NEB,United States,N
3634,Neiltown Air,,NLA,Canada,N
3641,NetJets,1I,EJA,United States,Y
3643,New England Air Express,,NEZ,United States,N
3644,New England Airlines,EJ,NEA,United States,Y
3646,New World Jet Corporation,,NWD,United States,N
3647,New York Helicopter,,NYH,United States,N
3648,New York State Police,,GRY,United States,N
3650,Newair,,HVA,United States,N
3651,Newfoundland Labrador Air Transport,,NLT,Canada,N
3653,Nextflight Aviation,,NXF,United States,N
3675,Nolinor Aviation,,NRL,Canada,N
3685,Norontair,,NOA,Canada,N
3693,North American Airlines,,NTM,Canada,Y
3694,North American Charters,,HMR,Canada,Y
3695,North American Jet Charter Group,,NAJ,United States,N
3696,North Atlantic Air Inc,,NAT,United States,N
3699,North Caribou Flying Service Ltd,,NCB,Canada,N
3700,North Coast Air Services Ltd,,NCC,Canada,N
3704,North Star Air Cargo,,SBX,United States,N
3705,North Vancouver Airlines,,NRV,Canada,N
3707,North West Geomatics,,PTO,Canada,N
3710,North-Wright Airways,HW,NWL,Canada,N
3712,Northaire Feight Lines,,NFL,United States,N
3714,Northcoast Executive Airlines,,NCE,United States,N
3715,Northeast Airlines,,NEE,United States,N
3716,Northeast Aviation,,NPX,United States,N
3717,Northern Air Cargo,NC,NAC,United States,N
3719,Northern Airways,,NDA,United States,N
3721,Northern Dene Airways,U7,,Canada,Y
3723,Northern Illinois Commuter,,NIC,United States,N
3724,Northern Jet Management,,NTX,United States,N
3725,Northern Thunderbird Air,,NTA,Canada,N
3726,Northland Aviation,,KOE,United States,N
3727,Northstar Aviation,,NSS,United States,N
3729,Northway Aviation Ltd,,NAL,Canada,N
3730,Northwest Aero Associates,,NWE,United States,N
3731,Northwest Airlines,NW,NWA,United States,Y
3733,Northwest Territorial Airways,,NWT,Canada,N
3734,Northwestern Air,J3,PLR,Canada,Y
3735,Northwinds Northern,,NWN,Canada,N
3736,Nortland Air Manitoba,,NAM,Canada,N
3739,Notams International,,XNT,United States,N
3742,Nova Scotia Department of Lands and Forests,,PTR,Canada,N
3751,Nunasi-Central Airlines,,NUN,Canada,N
3758,OSACOM,,JPA,United States,N
3763,Ocean Wings Commuter Service,,TUK,United States,N
3767,Odyssey International,,ODY,Canada,N
3773,Oklahoma Department of Public Safety,,OKL,United States,N
3781,Omni Air International,OY,OAE,United States,Y
3784,On Air Limited,,ORL,Canada,N
3787,Ontario Ministry of Health,,MED,Canada,N
3796,Operation Enduring Freedom,,LLO,Canada,N
3830,Ozark Air Lines,OZ,OZR,United States,N
3833,PAC Air,,PCR,United States,N
3836,PDQ Air Charter,,PDQ,United States,N
3837,PHH Aviation System,,XAS,United States,N
3842,PSA Airlines,,JIA,United States,N
3844,Paccair,,WIS,United States,N
3845,Pace Airlines,Y5,PCE,United States,N
3846,Pacific Air Boats,,PAB,Canada,N
3847,Pacific Air Charter,,PRC,United States,N
3848,Pacific Air Express,,PCF,United States,N
3849,Pacific Air Transport,,PXP,United States,N
3851,Pacific Alaska Airlines,,PAK,United States,N
3853,Pacific Aviation (United States),,PCX,United States,N
3855,Pacific Coast Airlines,,PQA,United States,N
3856,Pacific Coastal Airline,8P,PCO,Canada,Y
3859,Pacific International Airlines,,PIN,United States,N
3860,Pacific Island Aviation,,PSA,United States,Y
3861,Pacific Jet,,PCJ,United States,N
3864,Pacific Southwest Airlines,PS,PSX,United States,N
3865,Pacific Wings,LW,NMI,United States,Y
3867,Pacificair Airlines,,PFR,United States,N
3868,Package Express,,RCY,United States,N
3870,Pak West Airlines,,PKW,United States,N
3881,Pan Air,,PAX,United States,N
3882,Pan Am Weather Systems,,XPA,United States,N
3885,Pan American Airways,PA,PAA,United States,N
3886,Pan American World Airways,PA,PAA,United States,N
3892,Panagra Airways,,PGI,United States,N
3898,Panorama Air Tour,,PAH,United States,N
3899,Panorama Flight Service,,AFD,United States,N
3902,Paradise Airways,,PAI,United States,N
3903,Paradise Island Airways,,PDI,United States,N
3904,Paragon Air Express,,PGX,United States,N
3908,Parcel Express,,APE,United States,N
3912,Parsons Airways Northern,,FAP,Canada,N
3913,Pascan Aviation,,PSC,Canada,N
3917,Patterson Aviation Company,,ETL,United States,N
3931,Pelican Express,,PEX,United States,N
3933,Pem-Air,,PEM,Canada,N
3935,Peninsula Airways,KS,PEN,United States,Y
3940,Perimeter Aviation,,PAG,Canada,N
3946,Petroleum Helicopters,,PHM,United States,N
3949,Petty Transport,,PTY,United States,N
3954,Phillips Air,,BCH,United States,N
3955,Phillips Alaska,,PDD,United States,N
3956,Phillips Michigan City Flying Service,,PHL,United States,N
3959,Phoenix Air Group,,PHA,United States,N
3962,Phoenix Air Transport,,PPG,United States,N
3963,Phoenix Airline Services,,WDY,United States,N
3967,Phoenix Flight Operations,,XPX,United States,N
3969,Piedmont Airlines (1948-1989),PI,PDT,United States,Y
3972,Pimichikamac Air,,MKS,Canada,N
3975,Pinnacle Air Group,,PCL,United States,N
3976,Pinnacle Airlines,9E,FLG,United States,Y
3977,Pioneer Airlines,,PIO,United States,N
3981,Planemaster Services,,PMS,United States,N
3982,Planet Airways,,PLZ,United States,N
3983,Players Air,,PYZ,United States,N
3986,Pocono Air Lines,,POC,United States,N
3991,Points of Call Airlines,,PTS,Canada,N
3992,Polar Air Cargo,PO,PAC,United States,N
4012,Polynesian Air-Ways,,PLA,United States,N
4016,Pond Air Express,,PND,United States,N
4019,Port Townsend Airways,,PTQ,United States,N
4021,Porter Airlines,PD,POE,Canada,Y
4026,Potomac Air,BK,PDC,United States,Y
4028,Powell Air,,PWL,Canada,N
4029,Prairie Flying Service,,PFS,United States,N
4030,Pratt and Whitney Canada,,PWC,Canada,N
4032,Precision Airlines,,PRE,United States,N
4041,Presidential Aviation,,PRD,United States,N
4042,Priester Aviation,,PWA,United States,N
4044,Primaris Airlines,FE,WCP,United States,N
4045,Primas Courier,,PMC,United States,N
4047,Prime Air,,PRM,United States,N
4049,Prince Edward Air,,CME,Canada,N
4052,Princeton Aviation Corporation,,PCN,United States,N
4053,Priority Air Charter,,PRY,United States,N
4054,Priority Air Transport,,PAT,United States,N
4055,Priority Aviation Company,,BCK,United States,N
4057,Private Jet Expeditions,,PJE,United States,N
4058,Private Jet Management,,PJA,United States,N
4061,Pro Air,,PRH,United States,N
4062,Pro Air Service,,PSZ,United States,N
4064,Professional Express Courier Service,,PAD,United States,N
4068,Propair,,PRO,Canada,N
4070,Propheter Aviation,,PPA,United States,N
4072,Providence Airline,,PTL,United States,N
4074,Provincial Airlines,,SPR,Canada,N
4075,Provincial Express,,PRV,Canada,N
4078,Ptarmigan Airways,,PTA,Canada,N
4081,Puerto Rico National Guard,,PNG,United States,N
4094,Quantex Environmental,,QTX,Canada,N
4095,Quebec Government Air Service,,QUE,Canada,N
4097,Quest Diagnostics,,LBQ,United States,N
4102,Qwest Commuter Corporation,,QCC,United States,N
4133,Rader Aviation,,GBR,United States,N
4134,Radixx Solutions International,1D,,United States,N
4136,Raleigh Flying Service,,RFA,United States,N
4137,Ram Air Freight,,REX,United States,N
4138,Ram Aircraft Corporation,,RMT,United States,N
4139,Ramp 66,,PPK,United States,N
4145,Raven Air,,RVN,United States,N
4148,Raytheon Aircraft Company,,RTN,United States,N
4150,Raytheon Travel Air,,KSS,United States,N
4157,Red Baron Aviation,,RBN,United States,N
4166,Reeve Aleutian Airways,,RVV,United States,N
4168,Regency Airlines,,RGY,United States,N
4169,Regent Air,,RAH,Canada,N
4171,Region Air,,RGR,Canada,N
4172,Regional 1,,TSH,Canada,N
4180,RegionsAir,3C,CEA,United States,N
4181,Reliance Aviation,,REL,United States,N
4182,Reliant Airlines,,RLT,United States,N
4185,Reno Air,QQ,ROA,United States,N
4186,Renown Aviation,,RGS,United States,N
4187,Republic Airlines,RW,RPA,United States,Y
4190,Resort Air,,RST,United States,N
4191,Rhoades Aviation,,RDS,United States,N
4193,Rich International Airways,,RIA,United States,N
4194,Richards Aviation,,RVC,United States,N
4195,Richardson's Airway,,RIC,United States,N
4196,Richland Aviation,,RCA,United States,N
4203,Rimrock Airlines,,RIM,United States,N
4205,Rio Airways,,REO,United States,N
4206,Rio Grande Air,E2,GRN,United States,N
4211,Roadair Lines,,RDL,Canada,N
4213,Roblex Aviation,,ROX,United States,N
4214,Rockwell Collins Avionics,,RKW,United States,N
4215,Rocky Mountain Airlines,,ROC,Canada,N
4216,Rocky Mountain Airways,,RMA,United States,N
4217,Rocky Mountain Holdings,,LIF,United States,N
4219,Rog-Air,,FAD,Canada,N
4228,Ross Aviation,,NRG,United States,N
4233,Roswell Airlines,,RAL,United States,N
4238,Rover Airways International,,ROV,United States,N
4247,Royal Air Freight,,RAX,United States,N
4250,Royal American Airways,,RLM,United States,N
4253,Royal Aviation Express,,RXP,Canada,N
4276,Royal West Airlines,,RWE,United States,N
4293,Ryan Air Service,,RCT,United States,N
4294,Ryan Air Services,,RYA,United States,Y
4295,Ryan International Airlines,RD,RYN,United States,Y
4298,Rynes Aviation,,RAA,United States,N
4312,Golden Eagle Air Services (FAA),,SAJ,Canada,N
4318,Springbank Aviation,,SAQ,Canada,N
4326,Steinman Aviation,,SBB,United States,N
4327,Seven Bar Flying Service,,SBF,United States,N
4328,Sabre Incorporated,,SBG,United States,N
4333,Smithkline Beacham Clinical Labs,,SBQ,United States,N
4334,Saber Aviation,,SBR,United States,N
4335,Seaborne Airlines,BB,SBS,United States,Y
4340,South Central Air,,SCA,United States,N
4341,Seacoast Airlines,,SCC,United States,N
4342,Scenic Airlines,,SCE,United States,Y
4346,Switfair Cargo,,SCL,Canada,N
4350,Sunbird Airlines,,CDL,United States,N
4356,Sun Country Airlines,SY,SCX,United States,Y
4357,St. Andrews Airways,,SDA,Canada,N
4359,Sunrise Airlines,,SDC,United States,N
4360,Skymaster Air Taxi,,SDD,United States,N
4361,Sundorph Aeronautical Corporation,,SDF,United States,N
4370,Southeast Air,,SEA,United States,Y
4372,Sedona Air Center,,SED,United States,N
4377,Sentel Corporation,,SEL,United States,N
4384,Shuswap Flight Centre,,SFC,Canada,N
4386,Safewings Aviation Company,,SFF,United States,N
4393,Southern Frontier Air Transport,,SFS,Canada,N
4394,Skyfreight,,SFT,United States,N
4396,S.K. Logistics,,SFX,United States,N
4397,Sky King,,SGB,United States,N
4403,Skyward Aviation,,SGK,Canada,N
4407,Saskatchewan Government Executive Air Service,,SGS,Canada,N
4411,Skagway Air Service,N5,SGY,United States,Y
4413,Sky Harbor Air Service,,SHC,United States,N
4426,Shooter Air Courier,,SHR,Canada,N
4431,Shavano Air,,SHV,United States,N
4432,Shawnee Airline,,SHW,United States,N
4437,Sierra Express,,SIE,United States,N
4443,Salair,,SIR,United States,N
4451,Spirit Aviation,,SJJ,United States,N
4459,Southeast Airmotive,,SPU,United States,N
4467,Sair Aviation,,SRA,Canada,N
4477,Selkirk Remote Sensing,,SRS,Canada,N
4480,Sierra Expressway Airlines,,SRX,United States,N
4482,Sasair,,SSB,Canada,N
4483,Southern Seaplane,,SSC,United States,N
4489,Skystar International,,SSK,United States,N
4494,Sunwest Airlines,,SST,Canada,N
4496,Skyservice Airlines,5G,SSV,Canada,Y
4508,Sontair,,STI,Canada,N
4520,Suburban Air Freight,,SUB,United States,N
4531,Star West Aviation,,SUU,United States,N
4546,Security Aviation,,SVX,United States,N
4547,Southwest Airlines,WN,SWA,United States,Y
4549,South West Air,,SWC,Canada,N
4552,Spurling Aviation,,ASL,United States,N
4553,Sunwing Airlines,WG,SWG,Canada,N
4554,Sunworld Airlines,,SWI,United States,N
4555,Stateswest Airlines,,SWJ,United States,N
4558,Swift Air (Interstate Equipment Leasing),,SWQ,United States,N
4561,Sunwest Aviation (Lindquist Investment),,SWS,United States,N
4569,Southern Cross Aviation,,SXA,United States,N
4571,Southeast Express Airlines,,SXE,United States,N
4575,Satellite Aero,,SXX,United States,N
4578,Systec 2000,,SYC,United States,N
4580,Sky One Express Airlines,,SYF,United States,N
4582,Sonalysts,,SYI,United States,N
4583,Slate Falls Airways,,SYJ,Canada,N
4584,Satsair,,SYK,United States,N
4585,Syncrude Canada,,SYN,Canada,N
4588,Special Aviation Systems,,SYV,United States,N
4589,Skywalk Airlines,AL,SYX,United States,Y
4595,Sundance Air,,BNC,United States,N
4605,Sunwest Home Aviation,,CNK,Canada,N
4613,Sioux Falls Aviation,,DKT,United States,N
4626,Sky Bus,,FLH,United States,N
4629,S.P. Aviation,,GDG,United States,N
4637,Superior Aviation,SO,HKA,United States,N
4638,Samaritan Air Service,,HLO,Canada,N
4644,Silvair,,IJS,United States,N
4650,Secure Air Charter,,JCM,United States,N
4662,Sky Limo Corporation,,LMO,United States,N
4670,San Juan Airlines,2G,MRR,United States,N
4675,Sabre,1S,,United States,N
4676,Sierra Nevada Airlines,1I,,United States,N
4681,Sutra,1K,,United States,N
4686,Simpson Air Ltd,,NCS,Canada,N
4687,Spirit Airlines,NK,NKS,United States,Y
4704,South Carolina Aeronautics Commission,,PLT,United States,N
4709,Southeastern Airways,,PTM,United States,N
4711,Sky Trek International Airlines,1I,PZR,United States,N
4720,Skybus Airlines,SX,SKB,United States,N
4721,Skymaster Air Lines,,SKC,United States,N
4722,Sky Harbor Air Service,,SKD,United States,N
4723,Sky Tours,,SKE,United States,N
4725,Skycraft,,SKF,United States,N
4726,Skycraft Air Transport,,SKG,Canada,N
4729,Skylink Aviation,,SKK,Canada,N
4730,Skycharter (Malton),,SKL,Canada,N
4731,Skyline Aviation Services,,SKN,United States,N
4738,SkyWest,OO,SKW,United States,Y
4741,Skyway Enterprises,,SKZ,United States,N
4747,Saskatchewan Government,,SLG,Canada,N
4748,Silverhawk Aviation,,SLH,United States,N
4764,Servant Air,8D,,United States,N
4767,Smithair,,SMH,United States,N
4769,Smith Air (1976),,SML,Canada,N
4770,Summit Airlines,,SMM,United States,N
4782,Southeast Airlines (Sun Jet International),,SNK,United States,N
4783,Soonair Lines,,SNL,United States,N
4785,Sun Pacific International,,SNP,United States,N
4786,Sun Quest Executive Air Charter,,SNQ,United States,N
4788,Suncoast Aviation,,SNT,United States,N
4791,Sun West Airlines,,SNW,United States,N
4792,Sun Air Aviation Services,,SNX,Canada,N
4795,Southern Ohio Aviation Sales,,SOH,United States,N
4799,Sunshine Air Tours,,SON,United States,N
4800,Southern Air,,SOO,United States,N
4803,Southeast Correct Craft,,SOT,United States,N
4804,Southern Airways,,SOU,United States,Y
4806,Sowind Air,,SOW,Canada,N
4809,Sierra Pacific Airlines,,SPA,United States,N
4811,Skyworld Airlines,,SPC,United States,N
4812,Sprague Electric Company,,SPE,United States,N
4814,Springdale Air Service,,SPG,United States,N
4816,South Pacific Island Airways,,SPI,United States,Y
4819,Sapphire Aviation,,SPP,United States,N
4822,Shuttle America,S5,TCF,United States,Y
4841,Sunset Aviation,,VXN,United States,N
4842,Sport Air Travel,,WCC,United States,N
4847,Southport Air Service,,XPG,United States,N
4848,Spectrum Air Service,,XSA,United States,N
4849,Stephenville Aviation Services,,XSN,Canada,N
4851,Sector Airlines,,XTR,Canada,N
4852,Skyplan Services,,XXS,Canada,N
4853,Stewart Aviation Services,,YBE,United States,N
4864,Trans International Express Aviation,,BAP,United States,N
4865,TAG Aviation USA,,TAG,United States,N
4876,Thunderbird Tours,,TBD,Canada,N
4879,TAB Express International,,TBI,United States,N
4888,Trans-Colorado Airlines,,TCE,United States,N
4891,Teledyne Continental Motors,,TCM,United States,N
4892,Trans Continental Airlines,,TCN,United States,N
4898,Twin Cities Air Service,,TCY,United States,N
4900,Tellavia / Flight One,,TDE,United States,N
4906,Tradewinds Airlines,,TDX,United States,N
4910,Tempelhof Airways,,TEH,United States,N
4911,Telford Aviation,,TEL,United States,N
4913,Tennessee Airways,,TEN,United States,N
4914,Territorial Airlines,,TER,United States,N
4918,Trans-Florida Airlines,,TFA,United States,N
4920,Talon Air,,TFF,United States,N
4923,Transport Facilitators,,TFI,United States,N
4935,Transport Canada,,TGO,Canada,N
4941,Tar Heel Aviation,,THC,United States,N
4950,Thunder Airlines,,THU,Canada,N
4953,Trans International Airlines,,TIA,United States,N
4973,Eagle Canyon Airlines,,TLO,United States,N
4976,TLC Air,,TLS,United States,N
4979,Telesis Transair,,TLX,United States,N
4986,Tomahawk Airways,,TMK,United States,N
4988,TMC Airlines,,TMM,United States,N
4990,Timberline Air,,TMR,Canada,N
4991,Temsco Helicopters,,TMS,United States,N
4992,Trans Midwest Airlines,,TMT,United States,N
4999,Tennessee Air National Guard 164th Airlift Group,,TNG,United States,N
5000,Transair International Linhas Aereas,,TNI,United States,N
5004,Tanana Air Services,,TNR,United States,N
5005,Trans North Turbo Air,,TNT,Canada,N
5006,Transnorthern,,TNV,United States,N
5009,Twin Town Leasing Company,,TNY,United States,N
5012,Tol-Air Services,TI,TOL,United States,N
5015,Toronto Airways,,TOR,Canada,N
5017,Totavia,,TOT,Canada,N
5018,Tower Air,FF,TOW,United States,N
5019,Toyota Canada,,TOY,Canada,N
5034,Trans-Provincial Airlines,,TPY,Canada,N
5036,Taquan Air Services,,TQN,United States,N
5040,Trans Air Charter,,TRC,United States,N
5047,Tropic Airlines-Air Molokai,,TRO,United States,N
5052,Transwestern Airlines of Utah,,TRW,United States,N
5053,Tristar Airlines,,TRY,United States,N
5054,TransMeridian Airlines,T9,TRZ,United States,N
5064,Transwest Air,9T,ABS,Canada,Y
5070,Tri-State Aero,,TSS,United States,N
5091,Trans America Airlines,,TVA,United States,N
5098,Trans World Airlines,TW,TWA,United States,N
5101,Tradewinds Aviation,,TWL,Canada,N
5105,Texair Charter,,TXA,United States,N
5110,Texas National Airlines,,TXN,United States,N
5113,Texas Airlines,,TXS,United States,N
5114,Texas Air Charters,,TXT,United States,N
5115,Tex Star Air Freight,,TXZ,United States,N
5125,Top Flight Air Service,,CHE,United States,N
5126,Trans America,,CLR,United States,N
5129,Texas Airways,,CWT,United States,N
5132,Triton Airlines,,DRC,Canada,N
5141,Trans-Air-Link,,GJB,United States,N
5142,Tradewind Aviation,,GPD,United States,N
5143,Trail Lake Flying Service,,HBA,United States,N
5152,Tal Air Charters,,JEL,Canada,N
5157,The Lancair Company,,LCC,United States,N
5158,The Army Aviation Heritage Foundation,,LEG,United States,N
5160,Trans States Airlines,AX,LOF,United States,Y
5161,Trans Atlantis,,LTA,Canada,N
5166,Trans Air,,MUI,United States,N
5172,Open Skies Consultative Commission,1L,OSY,United States,N
5176,Trans World Express,,RBD,United States,N
5178,Tas Aviation,,RMS,United States,N
5202,USAF Air Mobility Operations Control Center,,DOD,United States,N
5203,U.S. Department of the Interior,,DOI,United States,N
5206,US Army Parachute Team,,GKA,United States,N
5207,USA3000 Airlines,U5,GWY,United States,Y
5209,United Airlines,UA,UAL,United States,Y
5211,United Carriers Systems,,UCS,United States,N
5213,United Feeder Service,U2,,United States,N
5219,United States Coast Guard Auxiliary,,CGX,United States,N
5220,United States Department Of Agriculture,,AGR,United States,N
5227,USA Jet Airlines,U7,JUS,United States,N
5229,US Marshals Service,,MSH,United States,N
5230,University of North Dakota,,NDU,United States,N
