B6,3029,3797,3820,
B6,3029,3797,3644,
B6,3029,3797,3806,
B6,3029,3797,3876,
B6,3029,3797,3751,
B6,3029,3797,3533,
B6,3029,3797,3566,
B6,3029,3797,3714,
B6,3029,3797,3712,
B6,3029,3797,3877,
B6,3029,3797,3484,
B6,3029,3797,3582,
B6,3029,3797,3878,
B6,3029,3797,3861,
B6,3029,3797,3453,
B6,3029,3797,3830,
B6,3029,3797,3722,
B6,3029,3797,3720,
B6,3029,3797,3462,
B6,3029,3797,3862,
B6,3029,3797,3626,
B6,3029,3797,3622,
B6,3029,3797,3793,
B6,3029,3797,3731,
B6,3029,3797,3613,
B6,3029,3797,3577,
B6,3029,3797,3469,
B6,3029,3797,3748,
B6,3029,3797,3536,
B6,3029,3797,3817,
B6,3029,3797,4067,
B6,3029,3797,3745,
B6,3029,3797,3646,
B6,3029,3877,3448,
B6,3029,3877,3797,
B6,3029,3877,3582,
B6,3029,3484,3448,
B6,3029,3484,3533,
B6,3029,3484,3797,
B6,3029,3697,3533,
B6,3029,3697,3878,
B6,3029,3697,3722,
B6,3029,3697,3793,
B6,3029,3697,4067,
B6,3029,3697,3646,
B6,3029,3582,3673,
B6,3029,3582,3448,
B6,3029,3582,3714,
B6,3029,3582,3797,
B6,3029,3582,3877,
B6,3029,3582,3453,
B6,3029,3582,3720,
B6,3029,3582,3577,
B6,3029,3582,3469,
B6,3029,3582,3536,
B6,3029,3582,3817,
B6,3029,3878,3673,
B6,3029,3878,3825,
B6,3029,3878,3448,
B6,3029,3878,3820,
B6,3029,3878,3520,
B6,3029,3878,3494,
B6,3029,3878,3589,
B6,3029,3878,3797,
B6,3029,3878,3697,
B6,3029,3878,6426,
B6,3029,3878,3641,
B6,3029,3878,3608,
B6,3029,3878,3661,
B6,3029,3878,3745,
B6,3029,3861,3448,
B6,3029,3861,3797,
B6,3029,3453,3797,
B6,3029,3453,3582,
B6,3029,3830,3448,
B6,3029,3830,3797,
B6,3029,6426,3533,
B6,3029,6426,3878,
B6,3029,3722,3825,
B6,3029,3722,3448,
B6,3029,3722,3494,
B6,3029,3722,3589,
B6,3029,3722,3797,
B6,3029,3722,3697,
B6,3029,3720,3448,
B6,3029,3720,3797,
B6,3029,3720,3582,
B6,3029,3752,3448,
B6,3029,3462,3448,
B6,3029,3462,3797,
B6,3029,3570,3448,
B6,3029,3641,3533,
B6,3029,3641,3878,
B6,3029,3862,3797,
B6,3029,3626,3448,
B6,3029,3626,3533,
B6,3029,3626,3797,
B6,3029,3608,3448,
B6,3029,3608,3533,
B6,3029,3608,3878,
B6,3029,3622,3797,
B6,3029,3793,3448,
B6,3029,3793,3494,
B6,3029,3793,3589,
B6,3029,3793,3797,
B6,3029,3793,3697,
B6,3029,3731,3448,
B6,3029,3731,3797,
B6,3029,3613,3448,
B6,3029,3613,3797,
B6,3029,3577,3448,
B6,3029,3577,3797,
B6,3029,3577,3582,
B6,3029,3469,3673,
B6,3029,3469,3448,
B6,3029,3469,3533,
B6,3029,3469,3797,
B6,3029,3469,3582,
B6,3029,3748,3448,
B6,3029,3748,3797,
B6,3029,3536,3797,
B6,3029,3536,3582,
B6,3029,3817,3797,
B6,3029,3817,3582,
B6,3029,4067,3797,
B6,3029,4067,3697,
B6,3029,3661,3533,
B6,3029,3661,3878,
B6,3029,3745,3797,
B6,3029,3745,3878,
B6,3029,3646,3825,
B6,3029,3646,3448,
B6,3029,3646,3520,
B6,3029,3646,3494,
B6,3029,3646,3589,
B6,3029,3646,3797,
B6,3029,3646,3697,
BH,2692,108,156,
BH,2692,156,108,
BH,2692,156,173,
BH,2692,156,179,
BH,2692,173,156,
BH,2692,173,179,
BH,2692,179,156,
BH,2692,179,173,
DL,2009,4355,3682,
DL,2009,4355,3645,Y
DL,2009,4019,3682,
DL,2009,4019,3858,
DL,2009,4019,3536,Y
DL,2009,5714,3858,Y
DL,2009,5715,3682,Y
DL,2009,3852,3682,Y
DL,2009,3658,3682,
DL,2009,3864,3682,
DL,2009,3864,3645,Y
DL,2009,3864,3858,Y
DL,2009,3774,3858,
DL,2009,3774,3577,Y
DL,2009,3774,3536,
DL,2009,5720,3645,Y
DL,2009,5720,3858,Y
DL,2009,3682,4355,
DL,2009,3682,4019,
DL,2009,3682,5715,Y
DL,2009,3682,3852,Y
DL,2009,3682,3658,
DL,2009,3682,3864,
DL,2009,3682,4047,Y
DL,2009,3682,3673,
DL,2009,3682,4007,
DL,2009,3682,4286,Y
DL,2009,3682,4039,Y
DL,2009,3682,3825,
DL,2009,3682,3811,
DL,2009,3682,4037,Y
DL,2009,3682,3690,
DL,2009,3682,3448,
DL,2009,3682,5725,Y
DL,2009,3682,3846,
DL,2009,3682,3711,Y
DL,2009,3682,3820,
DL,2009,3682,3849,
DL,2009,3682,3561,
DL,2009,3682,4112,
DL,2009,3682,3578,
DL,2009,3682,4015,Y
DL,2009,3682,3806,
DL,2009,3682,4043,Y
DL,2009,3682,3486,
DL,2009,3682,3876,
DL,2009,3682,3759,
DL,2009,3682,3819,
DL,2009,3682,4285,
DL,2009,3682,4255,Y
DL,2009,3682,3488,
DL,2009,3682,3950,
DL,2009,3682,3502,Y
DL,2009,3682,3627,
DL,2009,3682,3520,
DL,2009,3682,3751,
DL,2009,3682,3670,
DL,2009,3682,3739,Y
DL,2009,3682,3729,
DL,2009,3682,3645,
DL,2009,3682,7669,
DL,2009,3682,3559,
DL,2009,3682,4018,Y
DL,2009,3682,3730,Y
DL,2009,3682,3494,
DL,2009,3682,3875,
DL,2009,3682,4292,Y
DL,2009,3682,5738,
DL,2009,3682,3533,
DL,2009,3682,4089,
DL,2009,3682,4009,Y
DL,2009,3682,3437,Y
DL,2009,3682,4041,Y
DL,2009,3682,3472,
DL,2009,3682,4038,
DL,2009,3682,3653,Y
DL,2009,3682,3775,Y
DL,2009,3682,3685,
DL,2009,3682,4008,
DL,2009,3682,4034,
DL,2009,3682,4273,Y
DL,2009,3682,3728,
DL,2009,3682,3566,
DL,2009,3682,3589,Y
DL,2009,3682,4113,
DL,2009,3682,3714,
DL,2009,3682,3550,
DL,2009,3682,3457,
DL,2009,3682,3845,
DL,2009,3682,3585,
DL,2009,3682,3580,
DL,2009,3682,3712,
DL,2009,3682,3797,
DL,2009,3682,3544,Y
DL,2009,3682,3877,
DL,2009,3682,3484,
DL,2009,3682,4017,
DL,2009,3682,3493,Y
DL,2009,3682,3697,
DL,2009,3682,3660,
DL,2009,3682,4128,Y
DL,2009,3682,3458,
DL,2009,3682,3878,
DL,2009,3682,3542,
DL,2009,3682,3747,
DL,2009,3682,3473,
DL,2009,3682,4115,Y
DL,2009,3682,4011,
DL,2009,3682,3576,
DL,2009,3682,3717,
DL,2009,3682,3671,
DL,2009,3682,4072,Y
DL,2009,3682,3732,Y
DL,2009,3682,3782,
DL,2009,3682,3459,
DL,2009,3682,3858,
DL,2009,3682,3861,
DL,2009,3682,3515,
DL,2009,3682,4386,Y
DL,2009,3682,3863,
DL,2009,3682,3454,
DL,2009,3682,3830,
DL,2009,3682,3611,
DL,2009,3682,3722,
DL,2009,3682,3720,
DL,2009,3682,3633,Y
DL,2009,3682,3752,
DL,2009,3682,3462,
DL,2009,3682,4046,Y
DL,2009,3682,3570,
DL,2009,3682,3564,
DL,2009,3682,3641,
DL,2009,3682,3862,
DL,2009,3682,3626,
DL,2009,3682,3608,
DL,2009,3682,4016,
DL,2009,3682,3622,
DL,2009,3682,3793,
DL,2009,3682,3731,
DL,2009,3682,3621,
DL,2009,3682,3613,
DL,2009,3682,4359,Y
DL,2009,3682,4014,
DL,2009,3682,3577,
DL,2009,3682,3469,
DL,2009,3682,4348,Y
DL,2009,3682,3609,Y
DL,2009,3682,3748,
DL,2009,3682,3536,
DL,2009,3682,3817,
DL,2009,3682,3867,
DL,2009,3682,4067,
DL,2009,3682,3678,
DL,2009,3682,3745,
DL,2009,3682,3698,
DL,2009,3682,3646,
DL,2009,3682,4116,
DL,2009,3682,3855,
DL,2009,3682,3636,
DL,2009,3682,3676,
DL,2009,3682,5776,Y
DL,2009,3682,3873,
DL,2009,3682,4356,
DL,2009,3682,146,Y
DL,2009,3682,193,Y
DL,2009,4047,3682,Y
DL,2009,4047,3645,Y
DL,2009,4047,3858,Y
DL,2009,3673,3682,
DL,2009,3673,3645,
DL,2009,3673,3797,
DL,2009,3673,3878,Y
DL,2009,3673,3473,Y
DL,2009,3673,3858,
DL,2009,3673,3536,
DL,2009,4007,3682,
DL,2009,4007,3645,Y
DL,2009,4286,3682,Y
DL,2009,4286,3645,Y
DL,2009,4039,3682,Y
DL,2009,4039,3645,
DL,2009,4039,3858,Y
DL,2009,3825,3682,
DL,2009,3825,3488,Y
DL,2009,3825,3645,
DL,2009,3825,3878,Y
DL,2009,3825,3858,
DL,2009,3825,3626,Y
DL,2009,4129,3645,Y
DL,2009,3463,3645,Y
DL,2009,3463,3697,
DL,2009,3811,3682,
DL,2009,3811,3645,Y
DL,2009,3811,3697,Y
DL,2009,3811,3878,Y
DL,2009,3811,3858,Y
DL,2009,4021,3858,
DL,2009,4021,3536,Y
DL,2009,4083,3858,Y
DL,2009,4287,3858,Y
DL,2009,4037,3682,Y
DL,2009,4037,3645,Y
DL,2009,4037,3858,Y
DL,2009,3690,3682,
DL,2009,3690,3488,Y
DL,2009,3690,3645,
DL,2009,3690,3797,Y
DL,2009,3690,3484,
DL,2009,3690,3697,Y
DL,2009,3690,3878,Y
DL,2009,3690,3858,Y
DL,2009,3690,3536,Y
DL,2009,3495,3858,
DL,2009,3495,3536,
DL,2009,3448,3682,
DL,2009,3448,3806,Y
DL,2009,3448,3759,
DL,2009,3448,3488,
DL,2009,3448,3645,
DL,2009,3448,3585,Y
DL,2009,3448,3712,Y
DL,2009,3448,3797,
DL,2009,3448,3877,
DL,2009,3448,3484,
DL,2009,3448,3697,Y
DL,2009,3448,3878,
DL,2009,3448,3858,
DL,2009,3448,3515,Y
DL,2009,3448,3626,
DL,2009,3448,3608,Y
DL,2009,3448,3536,
DL,2009,5725,3682,Y
DL,2009,6957,3535,Y
DL,2009,6957,3858,Y
DL,2009,4022,3536,Y
DL,2009,3846,3682,
DL,2009,3711,3682,Y
DL,2009,3711,3645,Y
DL,2009,3711,3697,
DL,2009,3820,3682,
DL,2009,3820,3645,
DL,2009,3820,3797,Y
DL,2009,3820,3697,
DL,2009,3820,3858,Y
DL,2009,3644,3536,Y
DL,2009,3849,3682,
DL,2009,3849,3488,
DL,2009,3849,3645,
DL,2009,3849,3797,Y
DL,2009,3849,3858,
DL,2009,3849,3626,
DL,2009,3849,3536,
DL,2009,4020,3858,
DL,2009,4020,3536,Y
DL,2009,3561,3682,
DL,2009,3561,3645,Y
DL,2009,3561,3697,Y
DL,2009,4112,3682,
DL,2009,4112,3645,Y
DL,2009,3824,3536,Y
DL,2009,3578,3682,
DL,2009,3578,3645,Y
DL,2009,4015,3682,Y
DL,2009,4015,3697,Y
DL,2009,3806,3682,
DL,2009,3806,3448,Y
DL,2009,3806,3645,
DL,2009,3806,3797,
DL,2009,3806,3697,
DL,2009,4043,3682,Y
DL,2009,4043,3645,Y
DL,2009,4043,3858,Y
DL,2009,5729,3645,Y
DL,2009,3486,3682,
DL,2009,3486,3645,
DL,2009,3486,3797,
DL,2009,3486,3697,Y
DL,2009,3486,3858,
DL,2009,3876,3682,
DL,2009,3876,3488,Y
DL,2009,3876,3645,
DL,2009,3876,3797,Y
DL,2009,3876,3697,
DL,2009,3876,3858,
DL,2009,3876,3536,
DL,2009,3759,3682,
DL,2009,3759,3448,
DL,2009,3759,3645,Y
DL,2009,3759,3797,Y
DL,2009,3759,3484,
DL,2009,3759,3697,
DL,2009,3759,3878,Y
DL,2009,3759,3858,Y
DL,2009,3759,3626,Y
DL,2009,3759,3793,Y
DL,2009,3759,3646,Y
DL,2009,7074,3536,Y
DL,2009,4344,3536,Y
DL,2009,3819,3682,
DL,2009,3819,3536,Y
DL,2009,3872,3536,Y
DL,2009,4285,3682,
DL,2009,4285,3645,Y
DL,2009,4255,3682,Y
DL,2009,3488,3682,
DL,2009,3488,3825,Y
DL,2009,3488,3690,Y
DL,2009,3488,3448,
DL,2009,3488,3849,Y
DL,2009,3488,3876,Y
DL,2009,3488,3520,Y
DL,2009,3488,3751,Y
DL,2009,3488,3670,Y
DL,2009,3488,3645,Y
DL,2009,3488,3494,Y
DL,2009,3488,3533,
DL,2009,3488,3685,
DL,2009,3488,3550,Y
DL,2009,3488,3712,Y
DL,2009,3488,3797,Y
DL,2009,3488,3877,
DL,2009,3488,3484,
DL,2009,3488,3697,
DL,2009,3488,3458,
DL,2009,3488,3878,
DL,2009,3488,3473,Y
DL,2009,3488,3717,Y
DL,2009,3488,3459,Y
DL,2009,3488,3858,Y
DL,2009,3488,3861,Y
DL,2009,3488,3830,Y
DL,2009,3488,3752,
DL,2009,3488,3570,
DL,2009,3488,3626,
DL,2009,3488,3608,
DL,2009,3488,3793,
DL,2009,3488,3469,
DL,2009,3488,3536,
DL,2009,3488,3678,Y
DL,2009,3488,3646,
DL,2009,3488,4356,Y
DL,2009,3488,193,Y
DL,2009,4045,3645,Y
DL,2009,4045,3858,Y
DL,2009,3950,3682,
DL,2009,3502,3682,
DL,2009,3627,3682,
DL,2009,3627,3645,
DL,2009,3627,3697,Y
DL,2009,3627,3858,
DL,2009,3520,3682,
DL,2009,3520,3488,Y
DL,2009,3520,3645,
DL,2009,3520,3797,Y
DL,2009,3520,3484,Y
DL,2009,3520,4017,Y
DL,2009,3520,3697,Y
DL,2009,3520,3473,Y
DL,2009,3520,3459,Y
DL,2009,3520,3858,
DL,2009,3520,3454,Y
DL,2009,3520,3536,
DL,2009,3751,3682,
DL,2009,3751,3488,Y
DL,2009,3751,3645,
DL,2009,3751,3797,
DL,2009,3751,3697,
DL,2009,3751,3473,Y
DL,2009,3751,3858,
DL,2009,3751,3536,
DL,2009,3670,3682,
DL,2009,3670,3488,Y
DL,2009,3670,3645,
DL,2009,3670,3797,Y
DL,2009,3670,3697,
DL,2009,3670,3473,Y
DL,2009,3670,3858,
DL,2009,3670,3536,
DL,2009,3670,178,Y
DL,2009,3739,3682,Y
DL,2009,7064,3858,Y
DL,2009,3598,3858,Y
DL,2009,3729,3682,
DL,2009,3729,3645,Y
DL,2009,3729,3697,Y
DL,2009,3729,3858,Y
DL,2009,3645,4355,Y
DL,2009,3645,3864,Y
DL,2009,3645,5720,Y
DL,2009,3645,3682,
DL,2009,3645,4047,Y
DL,2009,3645,3673,
DL,2009,3645,4007,Y
DL,2009,3645,4286,Y
DL,2009,3645,4039,
DL,2009,3645,3825,
DL,2009,3645,4129,Y
DL,2009,3645,3463,Y
DL,2009,3645,3811,Y
DL,2009,3645,4037,Y
DL,2009,3645,3690,
DL,2009,3645,3448,
DL,2009,3645,3711,Y
DL,2009,3645,3820,
DL,2009,3645,3849,
DL,2009,3645,3561,Y
DL,2009,3645,4112,Y
DL,2009,3645,3578,Y
DL,2009,3645,3806,Y
DL,2009,3645,4043,Y
DL,2009,3645,5729,Y
DL,2009,3645,3486,Y
DL,2009,3645,3876,
DL,2009,3645,3759,
DL,2009,3645,4285,Y
DL,2009,3645,3488,
DL,2009,3645,4045,Y
DL,2009,3645,3627,
DL,2009,3645,3520,
DL,2009,3645,3751,
DL,2009,3645,3670,
DL,2009,3645,3729,Y
DL,2009,3645,3946,Y
DL,2009,3645,4276,
DL,2009,3645,6800,Y
DL,2009,3645,4018,Y
DL,2009,3645,3494,
DL,2009,3645,3533,
DL,2009,3645,4041,Y
DL,2009,3645,3653,
DL,2009,3645,3685,
DL,2009,3645,4008,Y
DL,2009,3645,4034,Y
DL,2009,3645,3589,Y
DL,2009,3645,4113,Y
DL,2009,3645,3714,
DL,2009,3645,3550,
DL,2009,3645,3585,
DL,2009,3645,3947,Y
DL,2009,3645,3712,Y
DL,2009,3645,3797,
DL,2009,3645,3544,Y
DL,2009,3645,3877,
DL,2009,3645,3484,
DL,2009,3645,4017,
DL,2009,3645,3697,
DL,2009,3645,3660,Y
DL,2009,3645,4128,Y
DL,2009,3645,3458,
DL,2009,3645,3878,
DL,2009,3645,3542,Y
DL,2009,3645,3747,Y
DL,2009,3645,3473,
DL,2009,3645,4011,Y
DL,2009,3645,3576,
DL,2009,3645,3717,
DL,2009,3645,4072,Y
DL,2009,3645,3675,Y
DL,2009,3645,3459,
DL,2009,3645,3858,
DL,2009,3645,3861,
DL,2009,3645,3515,Y
DL,2009,3645,3863,Y
DL,2009,3645,3454,
DL,2009,3645,3830,
DL,2009,3645,3611,
DL,2009,3645,3722,
DL,2009,3645,3720,
DL,2009,3645,3752,
DL,2009,3645,3462,
DL,2009,3645,4046,Y
DL,2009,3645,3570,
DL,2009,3645,5762,Y
DL,2009,3645,3641,
DL,2009,3645,3862,Y
DL,2009,3645,3626,
DL,2009,3645,3608,
DL,2009,3645,4016,Y
DL,2009,3645,3622,Y
DL,2009,3645,3793,
DL,2009,3645,3731,
DL,2009,3645,3621,
DL,2009,3645,3613,Y
DL,2009,3645,4359,Y
DL,2009,3645,4318,Y
DL,2009,3645,4014,
DL,2009,3645,3577,
DL,2009,3645,3469,
DL,2009,3645,3536,
DL,2009,3645,3678,
DL,2009,3645,3661,Y
DL,2009,3645,3745,
DL,2009,3645,3646,
DL,2009,3645,3855,Y
DL,2009,3645,4023,
DL,2009,3645,3676,Y
DL,2009,3645,4356,Y
DL,2009,3645,100,Y
DL,2009,3645,146,Y
DL,2009,3645,193,Y
DL,2009,7669,3682,
DL,2009,5736,3536,
DL,2009,3946,3645,Y
DL,2009,3559,3682,
DL,2009,4276,3645,
DL,2009,6800,3645,Y
DL,2009,4099,3536,Y
DL,2009,4018,3682,Y
DL,2009,4018,3645,Y
DL,2009,3730,3682,Y
DL,2009,3494,3682,
DL,2009,3494,3488,Y
DL,2009,3494,3645,
DL,2009,3494,3858,
DL,2009,3494,3536,
DL,2009,3875,3682,
DL,2009,3875,3697,
DL,2009,4292,3682,Y
DL,2009,4292,3858,
DL,2009,4292,3536,Y
DL,2009,3687,3536,Y
DL,2009,5738,3682,
DL,2009,4127,3858,Y
DL,2009,4127,3536,Y
DL,2009,3533,3682,
DL,2009,3533,3488,
DL,2009,3533,3645,
DL,2009,3533,3797,
DL,2009,3533,3697,
DL,2009,3533,3858,
DL,2009,3533,3626,Y
DL,2009,3533,193,Y
DL,2009,4089,3682,
DL,2009,4089,3858,Y
DL,2009,4009,3682,Y
DL,2009,4009,3858,
DL,2009,3437,3682,Y
DL,2009,4041,3682,Y
DL,2009,4041,3645,Y
DL,2009,4041,3858,Y
DL,2009,4296,5766,Y
DL,2009,4296,3536,Y
DL,2009,3467,3484,Y
DL,2009,3467,3858,
DL,2009,3467,3536,
DL,2009,3442,3858,Y
DL,2009,4063,3536,Y
DL,2009,3472,3682,
DL,2009,4038,3682,
DL,2009,3653,3682,Y
DL,2009,3653,3645,
DL,2009,3653,3858,Y
DL,2009,3775,3682,Y
DL,2009,3685,3682,
DL,2009,3685,3488,
DL,2009,3685,3645,
DL,2009,3685,3697,Y
DL,2009,3685,3878,Y
DL,2009,3685,3858,
DL,2009,4008,3682,
DL,2009,4008,3645,Y
DL,2009,4008,3697,Y
DL,2009,4034,3682,
DL,2009,4034,3645,Y
DL,2009,4034,3697,Y
DL,2009,3880,3858,Y
DL,2009,3880,3536,Y
DL,2009,4273,3682,Y
DL,2009,3650,3858,Y
DL,2009,3504,3858,Y
DL,2009,3504,3536,Y
DL,2009,3728,3682,
DL,2009,3728,3484,
DL,2009,3728,3577,
DL,2009,3728,3469,
DL,2009,3728,3536,
DL,2009,3728,156,Y
DL,2009,3566,3682,
DL,2009,3589,3682,Y
DL,2009,3589,3645,Y
DL,2009,3589,3878,Y
DL,2009,4113,3682,
DL,2009,4113,3645,Y
DL,2009,3714,3682,
DL,2009,3714,3645,
DL,2009,3714,3797,Y
DL,2009,3714,3858,Y
DL,2009,3550,3682,
DL,2009,3550,3488,Y
DL,2009,3550,3645,
DL,2009,3550,3697,Y
DL,2009,3550,3473,Y
DL,2009,3550,3858,Y
DL,2009,3550,3577,Y
DL,2009,3550,3536,
DL,2009,3457,3682,
DL,2009,3457,3858,Y
DL,2009,4100,3536,Y
DL,2009,3845,3682,
DL,2009,3845,3697,Y
DL,2009,6837,3858,Y
DL,2009,6837,5765,Y
DL,2009,3585,3682,
DL,2009,3585,3448,Y
DL,2009,3585,3645,
DL,2009,3585,3797,Y
DL,2009,3585,3484,
DL,2009,3585,3697,
DL,2009,3585,3878,Y
DL,2009,3585,3473,Y
DL,2009,3585,3858,
DL,2009,3585,3626,Y
DL,2009,3585,3793,
DL,2009,3585,3536,
DL,2009,3585,3646,Y
DL,2009,3535,6957,Y
DL,2009,3535,3858,Y
DL,2009,3659,3858,Y
DL,2009,3947,3645,Y
DL,2009,4027,3536,Y
DL,2009,3580,3682,
DL,2009,3712,3682,
DL,2009,3712,3448,Y
DL,2009,3712,3488,Y
DL,2009,3712,3645,Y
DL,2009,3712,3797,Y
DL,2009,3712,3697,
DL,2009,3712,3858,Y
DL,2009,3797,3682,
DL,2009,3797,3673,
DL,2009,3797,3690,
DL,2009,3797,3448,
DL,2009,3797,3820,
DL,2009,3797,3849,
DL,2009,3797,3806,
DL,2009,3797,3486,
DL,2009,3797,3876,
DL,2009,3797,3759,
DL,2009,3797,3488,
DL,2009,3797,3520,
DL,2009,3797,3751,
DL,2009,3797,3670,
DL,2009,3797,3645,
DL,2009,3797,3533,
DL,2009,3797,3714,
DL,2009,3797,3585,
DL,2009,3797,3712,
DL,2009,3797,3877,
DL,2009,3797,3484,
DL,2009,3797,3878,
DL,2009,3797,3576,
DL,2009,3797,3858,
DL,2009,3797,3861,Y
DL,2009,3797,3830,
DL,2009,3797,3611,
DL,2009,3797,3720,
DL,2009,3797,3752,
DL,2009,3797,3462,
DL,2009,3797,3570,
DL,2009,3797,3626,
DL,2009,3797,3608,
DL,2009,3797,3622,
DL,2009,3797,3731,
DL,2009,3797,3621,
DL,2009,3797,3613,
DL,2009,3797,4014,
DL,2009,3797,3577,
DL,2009,3797,3469,
DL,2009,3797,3536,
DL,2009,3797,3678,
DL,2009,3797,3745,
DL,2009,3797,3646,
DL,2009,3797,146,
DL,2009,3797,178,Y
DL,2009,3797,193,
DL,2009,3514,3484,
DL,2009,3544,3682,Y
DL,2009,3544,3645,Y
DL,2009,3544,3858,Y
DL,2009,3877,3682,
DL,2009,3877,3448,
DL,2009,3877,3488,
DL,2009,3877,3645,
DL,2009,3877,3797,
DL,2009,3877,3484,
DL,2009,3877,3878,
DL,2009,3877,3473,
DL,2009,3877,3858,
DL,2009,3877,3626,
DL,2009,3877,3577,Y
DL,2009,3877,3536,
DL,2009,3877,156,Y
DL,2009,3877,178,Y
DL,2009,3877,193,Y
DL,2009,3484,3682,
DL,2009,3484,3690,
DL,2009,3484,3448,
DL,2009,3484,3759,
DL,2009,3484,3488,
DL,2009,3484,3520,Y
DL,2009,3484,3645,
DL,2009,3484,3467,Y
DL,2009,3484,3728,
DL,2009,3484,3585,
DL,2009,3484,3797,
DL,2009,3484,3514,
DL,2009,3484,3877,
DL,2009,3484,3602,
DL,2009,3484,3458,Y
DL,2009,3484,3878,
DL,2009,3484,3473,
DL,2009,3484,3576,
DL,2009,3484,3858,
DL,2009,3484,3861,
DL,2009,3484,3453,Y
DL,2009,3484,3456,
DL,2009,3484,3720,Y
DL,2009,3484,3462,Y
DL,2009,3484,3626,
DL,2009,3484,3731,Y
DL,2009,3484,3577,
DL,2009,3484,3469,Y
DL,2009,3484,3748,Y
DL,2009,3484,3536,
DL,2009,3484,3817,Y
DL,2009,3484,3646,
DL,2009,3484,49,Y
DL,2009,3484,178,Y
DL,2009,4017,3682,
DL,2009,4017,3520,Y
DL,2009,4017,3645,Y
DL,2009,4017,3697,
DL,2009,4017,3858,Y
DL,2009,3493,3682,Y
DL,2009,3697,3682,
DL,2009,3697,3463,
DL,2009,3697,3811,Y
DL,2009,3697,3690,Y
DL,2009,3697,3448,Y
DL,2009,3697,3711,
DL,2009,3697,3820,
DL,2009,3697,3561,Y
DL,2009,3697,4015,Y
DL,2009,3697,3806,
DL,2009,3697,3486,Y
DL,2009,3697,3876,
DL,2009,3697,3759,Y
DL,2009,3697,3488,
DL,2009,3697,3627,Y
DL,2009,3697,3520,Y
DL,2009,3697,3751,
DL,2009,3697,3670,
DL,2009,3697,3729,Y
DL,2009,3697,3645,
DL,2009,3697,3875,
DL,2009,3697,3533,
DL,2009,3697,3685,Y
DL,2009,3697,4008,
DL,2009,3697,4034,Y
DL,2009,3697,3550,Y
DL,2009,3697,3845,Y
DL,2009,3697,3585,
DL,2009,3697,3712,
DL,2009,3697,4017,Y
DL,2009,3697,3458,Y
DL,2009,3697,3878,
DL,2009,3697,3473,Y
DL,2009,3697,4011,
DL,2009,3697,3576,
DL,2009,3697,3717,
DL,2009,3697,3459,
DL,2009,3697,3858,
DL,2009,3697,3861,
DL,2009,3697,3515,Y
DL,2009,3697,3454,Y
DL,2009,3697,3830,Y
DL,2009,3697,3611,Y
DL,2009,3697,3722,
DL,2009,3697,3570,Y
DL,2009,3697,3862,
DL,2009,3697,3626,
DL,2009,3697,3608,
DL,2009,3697,3622,Y
DL,2009,3697,3793,Y
DL,2009,3697,3613,
DL,2009,3697,4014,
DL,2009,3697,4067,
DL,2009,3697,3678,
DL,2009,3697,3745,
DL,2009,3697,3646,
DL,2009,3697,3676,Y
DL,2009,3697,73,Y
DL,2009,3697,146,Y
DL,2009,3697,193,Y
DL,2009,3582,3536,Y
DL,2009,3602,3484,
DL,2009,3660,3682,
DL,2009,3660,3645,Y
DL,2009,3543,3858,Y
DL,2009,4044,3858,Y
DL,2009,3945,3536,Y
DL,2009,4128,3682,Y
DL,2009,4128,3645,Y
DL,2009,4128,3858,Y
DL,2009,3458,3682,
DL,2009,3458,3488,
DL,2009,3458,3645,
DL,2009,3458,3484,Y
DL,2009,3458,3697,Y
DL,2009,3458,3878,Y
DL,2009,3458,3473,
DL,2009,3458,3858,
DL,2009,3458,3536,
DL,2009,3878,3682,
DL,2009,3878,3673,Y
DL,2009,3878,3825,Y
DL,2009,3878,3811,Y
DL,2009,3878,3690,Y
DL,2009,3878,3448,
DL,2009,3878,3759,Y
DL,2009,3878,3488,
DL,2009,3878,3645,
DL,2009,3878,3685,Y
DL,2009,3878,3589,Y
DL,2009,3878,3585,Y
DL,2009,3878,3797,
DL,2009,3878,3877,
DL,2009,3878,3484,
DL,2009,3878,3697,
DL,2009,3878,3458,Y
DL,2009,3878,3473,
DL,2009,3878,3717,
DL,2009,3878,3858,
DL,2009,3878,3454,Y
DL,2009,3878,3611,Y
DL,2009,3878,3570,Y
DL,2009,3878,3626,Y
DL,2009,3878,3608,Y
DL,2009,3878,3621,Y
DL,2009,3878,4014,Y
DL,2009,3878,3536,
DL,2009,3878,193,Y
DL,2009,3542,3682,
DL,2009,3542,3645,Y
DL,2009,3747,3682,
DL,2009,3747,3645,Y
DL,2009,3747,3858,Y
DL,2009,3473,3682,
DL,2009,3473,3673,Y
DL,2009,3473,3488,Y
DL,2009,3473,3520,Y
DL,2009,3473,3751,Y
DL,2009,3473,3670,Y
DL,2009,3473,3645,Y
DL,2009,3473,3550,Y
DL,2009,3473,3585,Y
DL,2009,3473,3877,
DL,2009,3473,3484,
DL,2009,3473,3697,Y
DL,2009,3473,3458,Y
DL,2009,3473,3878,
DL,2009,3473,3858,
DL,2009,3473,3861,Y
DL,2009,3473,3830,Y
DL,2009,3473,3570,
DL,2009,3473,3626,Y
DL,2009,3473,3621,Y
DL,2009,3473,3536,
DL,2009,4101,3536,Y
DL,2009,4115,3682,Y
DL,2009,4011,3682,
DL,2009,4011,3645,
DL,2009,4011,3697,
